SampleID,Depth_m,Rock_Density,Fault_Proximity_km,Alteration_Index,Sulfide_Content_%,Quartz_Content_%,Iron_Content_%,Gold_ppm
19,120.2445097031555,2.8068600173962945,3.147446660727176,0.29052756084271986,1.6136980879782408,39.76481540181101,5.783785125815552,1.8342787342395506
20,48.05823911425196,2.91853700558573,1.2727702356644772,0.3479181328972756,0.7897901757564979,26.873481129428036,5.563128344383775,6.376561506126885
21,460.0293859250839,2.9333374368307674,2.571961260784278,0.42219960770511694,0.9432024719662208,48.85809165396637,8.45531440816062,3.156488457835797
22,217.90644164780974,2.7688571130346555,2.7894055684761416,0.24249642318363557,2.487214776126612,43.00352881458091,6.566491611165253,3.58011015729617
23,259.8921917984096,2.851258924786295,3.872687226356601,0.3024763373927353,0.7263629181921554,43.626097466645604,1.281765058834726,1.4598804015970095
24,46.276844612531704,3.1762526674172222,1.2032082313988377,0.5685546252018754,2.021327601599769,39.418520058826495,8.006807817855538,3.9546978702286464
25,172.29878994090524,3.1140435891405494,0.5074835253028755,0.29393240112032726,1.2603306342422076,60.82153861016127,3.757806701599032,2.5697338944189543
26,266.10398116859506,2.920360664076547,2.6958781752716447,0.23718069472344744,1.0573557798930708,10.991374707060032,10.160795926564806,1.812821438590736
27,85.46407973680644,2.8606126353506727,4.312539812028803,0.4348483136027772,5.284317335394459,71.44891685498133,3.9356603379489288,2.7939058060899
28,304.0058708313828,2.8729168126331817,3.750974983457387,0.24766475341982122,0.506384970903456,64.9717473307418,4.366125926620232,1.0406176974862138
29,164.24589997219334,2.946939809535005,2.7216880457925754,0.5915252921662858,4.54042551836588,53.160277824432185,2.5342390022787424,2.904996134910971
30,208.47053627188828,2.7014932288456817,2.0203924448859025,0.49414273786873564,2.9902444767640386,47.83871644321258,3.5042058929774775,2.6469422069317803
31,164.09302976896853,2.816305633011941,3.31915122715526,0.19275092244199293,0.9782409911442512,66.24575983330374,2.7111779500036546,6.583338603763352
32,515.3743457103722,2.604624502543804,1.538482430813481,0.21570858057122805,3.049901052723932,49.36611265859454,8.529346476098816,1.5627887566903162
33,248.29361974887482,2.9147955820162346,2.988386399874169,0.4548274324248505,0.04541308978579082,45.82355773214789,1.0054751013366419,1.442959710250749
34,98.81723968764672,2.9519915045808536,3.0174987896845766,0.43203347294911104,0.8992515947437351,67.08077101784147,7.413738907212926,3.036896545965906
35,367.9708004723901,2.7824341442805363,3.57223853801683,0.4727380263938699,0.7357005350252194,81.4009358757489,7.485980364553194,5.873559011478297
36,75.46522993295699,3.0910101281189473,5.271688669429027,0.2538973946761992,2.2159155039899927,35.43489764884041,9.132642568839724,1.380123648777095
37,280.12397235612855,2.6710472641750913,2.904444597696717,0.28572136176326274,2.748326700717546,56.37198970215178,5.131284585319806,3.311704145334037
38,0.0,2.6352558815939693,2.003065004810451,0.2317922806044498,2.1898974972077463,33.7041218318368,1.9199187257771504,4.991617710902172
39,60.0994545615508,2.8885798864094383,2.4864543183259555,0.23320414628000993,1.832322864394361,57.524595233912876,4.484725857920115,1.6091068588184292
40,278.40586696396394,3.0119768590172655,0.7429527256288315,0.16973032592208812,3.1907067979777604,38.3272778243675,6.784095589942437,1.873937509111812
41,355.93521362432375,3.107501267344123,1.8173154994288916,0.49151217411248727,2.8843523881959805,68.17322385367642,5.254189815500414,2.510843522833986
42,274.7566191451388,2.7860794741951014,2.1027461924048456,0.33195877515080124,0.957839859107252,48.49820897058129,6.100183256557439,5.099708497489732
43,233.6709709028428,3.016714238640137,1.9879402325833573,0.34270313402458813,1.0528801572923823,50.69718003807182,9.095858407674099,1.6619964571056065
44,207.12352786883955,2.8491358432003366,2.664383502551672,0.47320746037150585,2.7709384646589337,74.46672646183374,6.746010063285849,2.5488064277456055
45,38.57926934169504,2.8290180186343195,1.6896086981357492,0.057826174727944005,1.601539925789963,39.004956213314514,5.595324585592566,2.8397169638304676
46,147.18195098059823,2.9874611042484434,3.633059297842421,0.3342823374545915,1.6875704682082948,60.27263291158386,-0.5330849866620593,3.9434903796160383
47,184.28651140099242,2.9527605453874552,2.512235695436147,0.5055663733930453,1.8586043087068043,40.49819837174451,2.6484482460358487,2.151891039735361
48,401.5499113544528,2.618453290077805,2.5027283093793353,0.10926771693672341,0.2724018684441033,67.94446315764708,3.7859746454174346,2.9874699545101704
49,299.4137440362699,3.0763931660843267,2.1841339140050318,0.47637186210417104,0.9206731504944148,76.80133173245483,-0.9313395383633658,2.2853431524280534
50,0.0,3.0619258167475603,2.6672193143769287,0.3351520189164386,2.355155783243037,46.05639203187551,1.6721942405984986,2.1396654834284443
51,296.6174587024134,2.761077708399013,3.3371268951855844,0.31131126560378347,0.9139431915747583,17.088644003581287,4.194642316409707,3.0256375589981523
52,195.10221957542853,2.914282643641054,1.6448984148070496,0.31565145210422435,1.3781240094014156,39.67794406772616,4.682845925896708,6.952832866076274
53,153.32614949420238,2.9290166415678534,1.8539121414426931,0.13425930596426694,2.344257470441361,86.48954486032632,6.517430796930979,1.8204178076574438
54,337.78552484688726,2.8940131784990286,2.208302601741285,0.04261251654027319,3.313676966419021,41.118287102154525,4.384122217845821,7.797802017132202
55,397.81051665569703,2.7723663405486296,1.1661577070447349,0.44024925150934274,3.5868131778789953,76.56531725597091,5.744121928687415,4.98647753915246
56,383.5359525709114,2.754168608434735,1.6927707707964519,0.1195934956640864,3.7257353158165825,40.90571014806131,3.746631652762804,2.377553647439891
57,130.09398239302675,2.851079002976726,2.035807756973291,0.2000779313230957,1.4841773798110258,40.53500966159048,5.126039688660425,3.114733309286415
58,205.96279212314818,3.030821466514347,3.386417811230677,0.7007817975708072,1.3650153885776248,61.68781365501206,6.352918432255123,2.556849879134483
59,297.64517935722097,2.9364521368146073,2.774589959519875,0.2817555447671213,0.5709409874162454,59.89011492603668,9.417890751989173,6.392520631620433
60,389.8723692770084,2.799319963812527,2.705618541885494,0.34926511547555156,4.356856358402986,62.78261271982858,3.456071575696361,5.37273185609022
61,181.63320922577856,2.970666920222694,3.362926592685922,0.18348662812958907,1.3191104513806349,50.0736583784533,5.4325459745267874,1.7277677403798024
62,223.64912853129113,2.427630720530931,2.374656842118553,0.5023166737897836,4.288753229353301,65.51540147021839,7.6073826116545815,2.4925203733366534
63,91.85683856604828,3.027226968681258,2.9024934804468394,0.06245007841002178,2.061974064521028,64.42250141455952,0.681219176509348,1.6236766284818858
64,78.99195385037817,2.593955046808728,2.4088068775854534,0.4354437700393007,3.4195851086741835,67.23542094497441,10.993478375081391,2.6761598247736855
65,366.5365947584072,2.8005459724149726,2.777390979917578,0.0920630148030118,1.564184824458217,40.6466141705129,8.537092257775843,1.2418635383292975
66,444.36781934285443,2.686961629431521,1.9292699729063676,0.6257518883853295,2.5132141422038377,65.50443804168367,-0.1344654560948202,2.869219093835962
67,239.9176561203872,2.6607098922673065,0.07321147224152069,0.37700811694720254,3.499369736412494,42.17995786299271,6.114145524810319,7.02532744093671
68,393.8787433015344,3.0290361317322203,2.3777494683316456,0.1271719790497805,1.101760014699199,47.643481550157375,3.306639698407653,0.8943280180441129
69,301.992934354735,2.7847569334286586,3.93477676661789,0.27435287356315835,3.7391650718257816,47.33559443565052,3.8079559042456665,8.9185672850205
70,157.8785553340957,2.90688769588505,3.4382440327595423,0.38256661568693123,0.6489598276905632,35.02844133578343,6.051504490466313,6.209341294655905
71,301.95851894506023,2.8478740267935647,3.4774261151091204,0.17843961982715925,5.193363653094806,23.967235844604104,8.151198607623318,3.2490733173833966
72,470.3915042288728,2.9264682377089106,3.7481593523241674,0.2162905367743838,1.8641514869893183,68.35586063757083,3.602381173480144,7.306415311819465
73,245.0973100951072,2.866435397284481,2.6006862214793873,0.5209740341645329,0.9334696697625382,39.46625686455285,3.642655382649179,2.021946304531597
74,474.20023742557873,2.6624632799971573,2.7093443379235453,0.279074004926693,2.9495389315186706,45.95390413137361,6.116500287098325,1.9139753743574999
75,0.0,3.0043521365425137,1.8943767350835996,0.48498879957497276,2.132943899181713,39.03924829852026,6.715868965917499,3.7718940291564476
76,367.87884153590835,2.7808486261512457,2.1959557744909,0.3481128642195799,0.29007339887994515,46.15018194946553,1.978605884587758,1.54597119628429
77,262.6862645582429,2.6214248288264796,3.1277997802890916,0.37769730827879666,1.208953471903799,42.41145589411453,10.171018705075864,4.445329061296642
78,207.42361402854254,2.7906948394805555,3.715913067686766,0.45526763848906865,0.6793832904693292,69.18625804163634,3.070057018520535,8.085370254253952
79,263.36101920865934,3.080026082220589,2.3725823548369505,0.564636774420852,0.7371039369077923,41.142437771048535,7.89402271905926,7.22985518725296
80,0.0,2.9824453749424666,2.0618393656665384,0.13525495524082082,0.7130677493626905,75.71831221641511,6.355113949672031,4.131067699928714
81,218.78027188149682,2.8026142934642637,2.512556589374547,0.41890629703440113,2.4291939777032674,67.08907098795652,6.818971766024862,2.1450092979509345
82,301.3454141611305,2.8025234579776783,3.1132353794470644,0.6277239733678208,3.108181592403071,42.88329512758281,3.1281457512761963,2.9823450436054872
83,461.7822641865218,2.806666855942835,1.068173814384408,0.42330626189328024,0.8601880056976745,54.79717452194267,-0.17155065643011636,2.4093829978229424
84,176.03672489908402,3.1664243111595685,0.21584767738071164,0.3242865327317485,0.2066993109814681,57.790194943957005,4.935795506272406,4.731574636133729
85,134.4920288595547,2.9122024314601753,1.9614917810263663,0.5237323534287259,6.004234716477254,62.62410805637587,4.948159591816111,3.1914355336121876
86,178.40054139170087,2.919418360704103,1.2913162046037912,0.6843643932117193,1.8792109651203746,64.10700511582144,2.125934276944136,3.2086969534260446
87,381.2630594223122,3.0094546317302187,2.003888432870639,0.35926527588984386,2.9647401683071846,52.79948984769108,7.753829574686334,2.574012358787223
88,297.28554726437704,2.8907304874794195,2.3642483117004782,0.3939614324212918,1.4268348128782113,35.68365350537135,4.845411685440678,3.6932845072141287
89,174.39196441416544,2.816055791752337,2.0587802214949362,0.3799956547644613,0.1534879315791499,59.61332486770431,2.5727820141726436,1.5641573621251839
90,323.6985621296793,2.825459636262696,3.964496164988695,0.08417433653931046,2.2596991355922476,46.45240436813715,6.755214033152244,4.56423654552209
91,264.12210092058854,2.844171924713333,2.8387733951202696,0.43722711473977127,4.834685390051093,8.161925119791945,6.834860003338131,3.1283541209554167
92,388.8846333038491,2.8493287781489665,2.8125029901287784,0.09410779357588527,0.9791799236025177,55.85417715589319,2.850956182592299,1.0810673101044919
93,149.72870111858924,2.9640565451709895,3.134235774561352,0.3982612864989766,0.13014114614709898,38.98834923141888,8.700175797228143,1.2467473932245063
94,203.32175711947548,2.8627039964965375,1.3731955127371807,0.07765506645751091,0.56770143558648,43.1241788471947,11.729731889691063,1.3922775696552148
95,194.09648481434206,2.9648081252077794,3.5511404179382184,0.12821245493162958,3.0651940777246063,50.09031703725038,1.729908513579062,7.792276740384394
96,40.727487029031266,2.8428046266091553,2.43626434398249,0.21425064305656616,2.1209718854686868,26.695294349450887,4.448918100870221,1.7788878521441878
97,292.6145314416594,2.8667073921728563,3.182509247759162,0.18980885239554654,3.7497143339927574,52.08562215670079,6.0110294026969715,1.9895209564983865
98,287.5950704100522,2.5551820109456265,1.4401713974777943,0.449549690409468,1.6780382623659993,45.24938833588595,11.840780690896782,4.79119533138479
99,250.95768867650654,2.992361264830815,0.9582698645018854,0.23408313613509113,2.7156448627240812,36.841700211696605,2.7986681515778633,1.98910438490249
100,216.6451946442566,2.9068853850101415,3.3299182885429786,0.10047468691113758,1.179893734503204,50.69362737527299,2.181246534215755,1.7915271760873712
101,47.61920049433624,3.0046136301043904,2.888438156615466,0.1752910699720822,0.612438863884524,24.647056735507977,2.1607425581457456,0.9812651299671565
102,190.01146582183728,2.420473806896389,1.6099770761604395,0.31120624590899987,2.720968774712433,51.134401675856054,8.664270780175857,4.813657684141139
103,201.16705089483858,3.1681683193425516,1.6423655492432554,0.30725814341699853,3.100022473796362,57.05898370255039,2.8765061652981947,2.9111958592148692
104,135.38188028625547,2.8339736694021664,3.637463414932719,0.31622983906163077,0.9991931999352818,54.57872989426357,2.4495973918471448,1.2330819633607026
105,227.1380957871594,3.02113953613607,1.322616737650622,0.4493230296578294,4.547947927556459,61.833263113229634,5.692901986085462,3.0435166122070028
106,308.0645033140516,2.698926224556613,4.154701583773913,0.4992607592612914,4.632301402864448,67.48028573828174,5.924663934751941,2.8652772396948607
107,520.2281440547365,2.9468281993848278,1.611407895870081,0.37973287476095796,0.71722854263975,48.77978409446377,8.213061416338508,2.0741833785928714
108,275.2160549575406,2.696899779149394,3.150420556126333,0.25879512048478875,0.7486186625444242,66.43174226763423,5.275778111021679,3.601661940404129
109,287.09335606686886,2.761346769521072,2.183410154768965,0.21720650202910807,0.781591699435868,48.723722515234684,5.7467963178808015,5.5525946604108904
110,239.56897874141598,3.1420168167054605,3.115216061600293,0.6337271424536701,1.5085925207656823,39.50808689676084,4.684188153262099,3.306557907234444
111,0.0,2.8263097535109405,1.9679146284037572,0.3024225452045582,1.2272386786155784,44.108740724043805,1.0870792294207594,5.859664572517341
112,246.43032124878363,2.887527044602401,2.3492357244456556,0.35324383153672906,0.48593856670625696,54.004663848074884,4.401185982908961,1.5253596421886242
113,258.84750350130565,2.985422273228756,2.552947805913671,0.19600880118123296,0.8024830874866252,66.27766772258475,5.188500718758022,0.9380067397203176
114,602.8321868907735,2.929264396821333,1.509841174736477,0.19460414633823603,0.15803507146121767,50.02194282220685,3.6685295609260047,1.2230463623685366
115,222.68975697837857,2.877474949396979,3.2528529759380755,0.12016596269169015,0.1994125017441928,39.895146925952126,0.30663804012809504,1.038502613183069
116,293.3914012217578,2.9096562639953762,1.9988150640463647,0.2881738348704263,0.39256080820660394,71.66390070230568,1.5950285967166407,4.156014231785859
117,245.25681476005843,3.2154244514111836,2.2834287151779313,0.19451076843381124,5.787891074913607,28.477752329800172,4.8818561063145545,2.6855632461464576
118,82.93259687755935,2.846269294070405,1.5176792559094374,0.22190174670034968,5.3322199853553585,39.991919232855125,7.798259287715781,2.9506574651751123
119,413.8177198077169,2.8850769706326878,0.05030502827736072,0.49244241405815076,2.8331961112531254,63.391765673404834,10.046852288369648,9.374159126074625
120,357.86290006670606,3.0125102730265843,2.321000867917781,0.08506599782258312,1.0081994532512182,76.49685869806342,4.4485082590396345,4.577879227856463
121,363.45980437728167,3.02074100356914,4.924644052130866,0.17078468035505964,0.3855152380639887,57.21021896330593,2.849377187862577,3.182439879852157
122,120.04934563124735,3.0329666594594995,3.2966329184159737,0.3275299415979275,1.6508398008012455,53.74831337245745,3.882471504398586,4.374345709650619
123,451.031939509254,2.95072164692982,2.492768250783555,0.3146017534698956,2.305392657438649,45.63702244713988,1.860754291418865,1.6872886675172085
124,49.554506176431374,2.68346137671587,2.249137801309682,0.5591300431761457,0.8732054631889177,58.22106737073892,7.363236623934294,6.859134784636373
125,334.23272390612533,3.099926843470607,2.5344945233299963,0.05690746574113332,2.2162591288795217,51.94051506516219,11.41283488813767,3.6454098087178193
126,563.7835358405723,2.682960304672639,3.05914774569316,0.5215862971395819,0.5623867143278601,38.68202968978186,2.9223953469349917,6.828445091697218
127,108.43310334781552,2.9003074334112977,1.331215815209105,0.11091117446247269,1.0261873783540025,45.365093474442695,1.4238753675142037,2.6999220804660187
128,169.16171597339323,2.7417707361225387,3.626350325186822,0.22652284530795472,1.3552758111955434,36.98831004979106,8.019449989970854,1.4021913955898873
129,264.49053571333843,2.8452913616364937,3.227409945959194,0.08232379528839835,5.437111905214408,50.204234215712404,5.95415464453688,4.754401695345392
130,178.1545269217027,2.9042264751709648,3.2302143562258845,0.02033762111179792,0.7918410883106523,52.42759209563902,6.004787077686464,1.1860684840290752
131,28.25241635701775,2.9031156959429834,2.950504369327677,0.515099224706211,2.2970844474470256,74.51574797971647,9.764521784512862,2.3981858805680965
132,260.0403163545468,2.918200226760735,2.53164528821194,0.1524295832997067,0.6848784355636639,41.03904311464068,0.900541038093901,1.1170322978394007
133,98.15979491453425,3.0969688039842396,3.18488986648477,0.401561690342304,0.5983080047526531,47.28834867794769,0.8167503042232838,6.187736175691492
134,318.0191923556547,2.9229422588525393,3.103842764259328,0.1934741652155991,0.8697394004094213,68.88771982269807,4.514857051458185,1.0857735060562965
135,118.6126076800366,2.818288618331845,2.157987919576926,0.5676055160091945,1.6956731676487984,77.07634025686835,5.190210532581478,3.7452085440321676
136,472.0946477808659,2.999525188868696,1.9384268576210488,0.207457529958512,4.948409536842563,57.120664660979976,3.935155199778025,2.4978641113710287
137,138.1051113525677,3.0333326869641386,2.6138849257799364,0.24303279275432918,0.9892224154267941,46.196552428276966,12.382258786125139,5.815802813229715
138,204.12347227959,2.6707709413548937,4.061048782013137,0.16867962259904035,3.1165585774061006,42.904734990935694,4.06927382544222,1.7563835510412455
139,366.67851027967055,2.9445221241029214,1.272921554864049,0.11978721348434995,5.615907482441086,22.353997777095717,3.3478241531833572,4.707695038067966
140,74.03079851089291,2.960088024972077,1.0445033647655098,0.4281637369757693,2.020589744868881,36.08347551356445,5.37303075464339,8.126983209316103
141,282.78598829642453,2.8102775881214437,2.6767894717544665,0.2805328520070296,3.5172189948802175,51.523436352554114,7.912660736040057,2.1823807214377338
142,437.3396767300368,3.0612681356221856,2.562916332373968,0.025530459181464824,0.8276555412119811,47.28521200978517,2.823716770449814,0.7435577468234404
143,20.1188144822963,2.8324037755705636,2.685370294888358,0.5758838933798938,2.252509033491707,59.35111960992541,4.559040049505057,4.576327230153476
144,276.6555508221937,2.873748581646174,2.75598182842645,0.24667491342653283,2.6839093667836025,47.07195819756248,7.997853920703525,6.750731997988922
145,287.4272333512306,2.828951339982862,2.288826375883145,0.12659141193795395,0.462245119463817,39.10914055044186,8.16441929928387,2.3077752996985934
146,362.1415500497687,2.8572489707626625,4.001892069120032,0.07690526282307505,0.754770915486957,55.12016389017985,5.652884300368552,1.4148023416905446
147,73.15954753472019,2.6904708505911623,0.9111246520414342,0.13178659947560378,1.3076864338731722,87.57897868210196,12.255173660763502,5.302826610526282
148,61.20590248571463,2.6389044812362985,1.6835316057377039,0.34235225040309447,0.8915987657844351,45.23976248905209,10.941953140086861,1.1346458988951198
149,324.9402408411954,3.0940878731091885,2.4087738703689023,0.4422870444385288,1.4343653296699235,52.08331282018065,0.781651456820784,2.9478167364134285
150,292.73826742568326,2.727867911377693,0.8688398193637825,0.22902080143355766,0.3949700791575462,62.703883718190205,-0.07588365906272454,8.52018152483289
151,286.08308816537334,2.7062032612069964,2.3361742260858787,0.8133424050014515,5.25322507022141,41.425724126461006,7.387143343596074,3.812581048311931
152,299.8188394540649,2.5319035965848853,4.173498796245968,0.20792342426577648,3.341885993798711,69.09136304953074,9.09609693392348,3.12306136347897
153,152.88200329856863,2.7590678514720173,2.5329151188139116,0.26083444259376065,11.634986559145762,26.31439833323107,4.325723045424781,6.223350927313854
154,283.4722024985368,2.6564486446143176,2.742729536236633,0.10952628416623476,0.5209958532889638,43.884094740970724,3.4934126248285136,7.067833248152503
155,292.1782465392273,3.1012143876458977,1.2518638653453695,0.25085125200039493,2.3174505300697446,45.3316865373717,2.5391282182829205,2.041927392675041
156,147.96822913168768,3.0063846770268374,1.8956672224784723,0.46152626905013167,0.8990612438680672,52.26736617880412,1.495964228468885,2.1207179588808964
157,517.3063085274633,2.7516895618487838,2.1368322501940127,0.6224521206393593,0.5948994640075923,20.42778050015127,8.409028387735548,6.363005130669731
158,318.05361789119576,3.1927774844270886,2.194313533761716,0.3984798933684013,3.212154726027813,70.29109841991644,3.8561151175862722,2.658299665545956
159,79.6938232605834,3.0021769366741817,3.7936724255217182,0.058734322284688646,1.738688366598491,56.21326377426252,5.905402271032939,1.3215674660055918
160,344.20959233652616,2.806187406099149,3.0697196912430744,0.09968586243360074,1.236134193350439,66.84247168248692,-0.47741722567896705,5.130966975632368
161,110.70265450626366,2.4800012563944067,1.4005706735809178,0.05874538677015844,2.0661566102071345,74.19553606195807,8.00681310702683,1.6479719147936887
162,362.8947528125986,3.1985534995140537,2.7585334089499547,0.14049481279644285,0.7849991190702853,38.89154332494414,6.763334683668946,4.877639369875808
163,416.07554857433456,2.6464762436109033,3.010250379014735,0.18135617969878268,0.7610547187195836,12.584689989158036,0.965932399250141,0.8383310313218997
164,132.74724706155982,2.608102301581909,3.652177669039216,0.12077322769540527,0.9281773680416255,67.19549112945246,5.777086464451143,1.1472892776858727
165,388.13040999756754,3.0082976784268887,4.0925693170863235,0.3803905055871858,3.664898946306182,45.704259947399194,5.014230078582765,2.948009821357914
166,309.3141893450241,3.2208749745763336,1.4969344386900811,0.11550874706878707,3.462270066786993,33.00247256191909,3.649535240471815,4.060742034418349
167,367.90140951329556,3.0625530364020204,1.7011711193076116,0.3442408863859198,0.4966985677143627,58.64449479560765,-3.7087819657046364,3.0850958927051755
168,521.7465192022491,2.9394984816332963,1.2544507716033335,0.4240345061051237,5.103014262403638,86.9533539819839,3.019012214745879,5.886760170324595
169,215.09906306431776,2.944125264875235,2.2780087714109682,0.22282399733200586,1.6263066815473932,48.36640257292502,5.907293437328365,5.648444280330963
170,142.33040874355675,2.9829244474424885,2.978387004964284,0.49661588793271977,2.2894598469499465,64.26674460953478,3.3543051483286246,2.3364842939642476
171,122.89411567320415,2.9687514020934573,3.4993631471070517,0.3672419812866422,0.9016559923152233,35.18745809795797,4.334914889723122,1.2030064081019236
172,133.4446655221448,2.8970908272208487,2.436077606875427,0.1766046090707247,1.69404585761015,24.698633518256703,9.490270357971422,1.2273498320055554
173,239.18880903182523,2.870542279218224,2.1921811072631057,0.25806347299908466,0.5913905099360016,63.709107039844874,4.7674759665611415,1.5686987401282273
174,299.06069772045913,2.8455231444405142,2.66378662276669,0.18946469672779903,0.8469400412285468,58.19109757712401,-1.2903984424839177,1.637170765642268
175,289.8332540206578,2.7418174252954413,1.6768857288879269,0.41553989542792674,3.0285447377239225,43.01445748011388,4.44544891804841,2.3831681134456826
176,368.6347659149273,2.8128108520954265,4.601567352212723,0.3736665773648109,3.0784117859496565,75.59328962038092,5.298182268684289,2.6753281299726575
177,252.0868969396992,2.6009685914961347,0.9043676033998911,0.31574326822413956,2.3673093974990396,23.532665455146436,2.5239360291142816,1.5353217102786667
178,458.29520041960643,2.84016116960623,2.696769209413674,0.08399329541065491,1.1712638788795644,31.549548861169708,7.204245787223025,1.662565785958656
179,212.34079807594446,2.706623447552805,4.53563484974759,0.17040026056912042,0.48804623361651284,41.85698607871194,0.613313082436858,2.540656170363285
180,639.6106028722731,2.689373716043077,2.5188284750779477,0.1477675605532415,3.9712929181821597,44.654044890190924,4.586776702827265,2.2798022794619177
181,339.7883072589126,2.881896236298464,2.321989595516455,0.039946971742571044,3.2392168432654964,71.98032061292926,0.578723295969807,4.6636867459137274
182,127.52591494751042,3.0637124565771323,2.1545832077075224,0.10329415178606531,0.2415807649797162,50.737969067161444,4.112936847627393,2.922664948059069
183,96.9303335635314,2.9926596045257896,2.331636948755542,0.10515294927659564,3.1157858585146236,47.10569015600349,7.124389581485842,1.7384902131190292
184,319.2903382416378,2.619337023081966,3.88487710519448,0.22786647909438923,1.2355201462585341,30.949898483136696,4.514960218356514,1.9967000084075714
185,218.23761511358504,2.706467893139892,0.30016671918844295,0.40368453719585895,2.7480984305653817,66.29950312762296,4.339839477884916,3.0189779172870836
186,352.4329593057655,2.996027791823675,4.045462331814275,0.18541250912330293,0.4005769559864264,32.95038674799143,5.083310235605946,1.6313315643168798
187,317.96840282329845,2.707539004594696,1.0880714780678047,0.23563203212078124,0.9440701148306904,30.880830629597394,5.233302406917589,6.74569459208975
188,239.80044838249495,2.8212171411258886,2.245376301283535,0.23568719520267642,1.7917039505783972,43.99612788579241,7.081255762120309,2.713565689310887
189,129.00947050086398,2.9374199284791254,2.082784210219288,0.2556894500410284,5.254653603014084,52.44791036982751,7.099447169315047,3.004765221466052
190,33.37940985999791,2.709660445395897,3.1005819002886694,0.27731658935159587,1.795266973932812,39.19786099759539,9.265087649854546,1.8602247171601232
191,186.3082980450513,2.8707184395473364,0.9139042786342022,0.4929038584246122,3.56390343302558,60.60526254436408,5.5028509565881345,2.3963030893430366
192,372.81689255571223,2.654808289387712,2.9742012965998925,0.22461636012846697,1.9846142094829953,45.755355845288754,0.017826514669947002,8.20086899988176
193,280.8726541204978,2.7647069670327604,4.536338253804802,0.4978941595164927,1.9314078722023513,65.79153409417378,7.57384579887303,2.7789775812393405
194,71.90155928744989,2.902879403746823,1.1488546259251393,0.2708167713466874,2.4612976092417895,57.576659181246114,9.049473377613774,1.7866625786615926
195,275.0160943475813,2.615963053595692,2.7017347981283453,0.2447966527292512,1.592366010691346,76.87219010546204,12.385085051554471,1.9614991575912113
196,305.3828565118505,2.9209833243195025,1.8500464527213407,0.7069398340941843,2.9773877774844606,43.36656611183766,9.355117642330471,4.842778551732235
197,123.70389904962643,2.8519664437864405,2.9379158367109857,0.4405181037535751,0.6344778075651889,62.65956536608391,3.529104769218255,1.585954468254639
198,272.2310461157174,2.937785606788015,2.531176407933702,0.04283204593560013,1.6010075663015746,23.19783167279476,5.561552082465752,5.075936798610457
199,258.5581324369531,2.888499233735142,1.8705417214736402,0.3382887652701045,5.554173370530106,93.3748803961384,4.1881197603792275,3.292910368079033
